Fytoken,Symbol Details,Exchange Instrument type,Minimum lot size,Tick size,ISIN,Last update date,Expiry date,Symbol ticker,Exchange,Segment,Scrip code,Underlying scrip code,Strike price,Option type
101123071335016,NIFTY 23 Jul 13 15550 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315550CE,10,11,35016,NIFTY,15550.0,CE
101123071335017,NIFTY 23 Jul 13 15550 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315550PE,10,11,35017,NIFTY,15550.0,PE
101123071335018,NIFTY 23 Jul 13 15600 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315600CE,10,11,35018,NIFTY,15600.0,CE
101123071335019,NIFTY 23 Jul 13 15600 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315600PE,10,11,35019,NIFTY,15600.0,PE
101123071352396,NIFTY 23 Jul 13 15650 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315650PE,10,11,52396,NIFTY,15650.0,PE
101123071352395,NIFTY 23 Jul 13 15650 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315650CE,10,11,52395,NIFTY,15650.0,CE
101123071352397,NIFTY 23 Jul 13 15700 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315700CE,10,11,52397,NIFTY,15700.0,CE
101123071352398,NIFTY 23 Jul 13 15700 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315700PE,10,11,52398,NIFTY,15700.0,PE
101123071352402,NIFTY 23 Jul 13 15750 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315750PE,10,11,52402,NIFTY,15750.0,PE
101123071352401,NIFTY 23 Jul 13 15750 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315750CE,10,11,52401,NIFTY,15750.0,CE
101123071352404,NIFTY 23 Jul 13 15800 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315800PE,10,11,52404,NIFTY,15800.0,PE
101123071352403,NIFTY 23 Jul 13 15800 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315800CE,10,11,52403,NIFTY,15800.0,CE
101123071352405,NIFTY 23 Jul 13 15850 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315850CE,10,11,52405,NIFTY,15850.0,CE
101123071352406,NIFTY 23 Jul 13 15850 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315850PE,10,11,52406,NIFTY,15850.0,PE
101123071352411,NIFTY 23 Jul 13 15900 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315900CE,10,11,52411,NIFTY,15900.0,CE
101123071352412,NIFTY 23 Jul 13 15900 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315900PE,10,11,52412,NIFTY,15900.0,PE
101123071352414,NIFTY 23 Jul 13 15950 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315950PE,10,11,52414,NIFTY,15950.0,PE
101123071352413,NIFTY 23 Jul 13 15950 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371315950CE,10,11,52413,NIFTY,15950.0,CE
101123071352430,NIFTY 23 Jul 13 16000 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316000CE,10,11,52430,NIFTY,16000.0,CE
101123071352431,NIFTY 23 Jul 13 16000 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316000PE,10,11,52431,NIFTY,16000.0,PE
101123071352439,NIFTY 23 Jul 13 16050 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316050PE,10,11,52439,NIFTY,16050.0,PE
101123071352438,NIFTY 23 Jul 13 16050 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316050CE,10,11,52438,NIFTY,16050.0,CE
101123071352685,NIFTY 23 Jul 13 16100 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316100PE,10,11,52685,NIFTY,16100.0,PE
101123071352684,NIFTY 23 Jul 13 16100 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316100CE,10,11,52684,NIFTY,16100.0,CE
101123071352687,NIFTY 23 Jul 13 16150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316150PE,10,11,52687,NIFTY,16150.0,PE
101123071352686,NIFTY 23 Jul 13 16150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316150CE,10,11,52686,NIFTY,16150.0,CE
101123071352689,NIFTY 23 Jul 13 16200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316200PE,10,11,52689,NIFTY,16200.0,PE
101123071352688,NIFTY 23 Jul 13 16200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316200CE,10,11,52688,NIFTY,16200.0,CE
101123071352691,NIFTY 23 Jul 13 16250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316250PE,10,11,52691,NIFTY,16250.0,PE
101123071352690,NIFTY 23 Jul 13 16250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316250CE,10,11,52690,NIFTY,16250.0,CE
101123071352697,NIFTY 23 Jul 13 16300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316300PE,10,11,52697,NIFTY,16300.0,PE
101123071352696,NIFTY 23 Jul 13 16300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316300CE,10,11,52696,NIFTY,16300.0,CE
101123071352699,NIFTY 23 Jul 13 16350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316350PE,10,11,52699,NIFTY,16350.0,PE
101123071352698,NIFTY 23 Jul 13 16350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316350CE,10,11,52698,NIFTY,16350.0,CE
101123071352706,NIFTY 23 Jul 13 16400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316400CE,10,11,52706,NIFTY,16400.0,CE
101123071352707,NIFTY 23 Jul 13 16400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316400PE,10,11,52707,NIFTY,16400.0,PE
101123071352733,NIFTY 23 Jul 13 16450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316450PE,10,11,52733,NIFTY,16450.0,PE
101123071352732,NIFTY 23 Jul 13 16450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316450CE,10,11,52732,NIFTY,16450.0,CE
101123071352735,NIFTY 23 Jul 13 16500 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316500PE,10,11,52735,NIFTY,16500.0,PE
101123071352734,NIFTY 23 Jul 13 16500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316500CE,10,11,52734,NIFTY,16500.0,CE
101123071352741,NIFTY 23 Jul 13 16550 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316550PE,10,11,52741,NIFTY,16550.0,PE
101123071352740,NIFTY 23 Jul 13 16550 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316550CE,10,11,52740,NIFTY,16550.0,CE
101123071352743,NIFTY 23 Jul 13 16600 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316600PE,10,11,52743,NIFTY,16600.0,PE
101123071352742,NIFTY 23 Jul 13 16600 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316600CE,10,11,52742,NIFTY,16600.0,CE
101123071352759,NIFTY 23 Jul 13 16650 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316650PE,10,11,52759,NIFTY,16650.0,PE
101123071352758,NIFTY 23 Jul 13 16650 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316650CE,10,11,52758,NIFTY,16650.0,CE
101123071352761,NIFTY 23 Jul 13 16700 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316700PE,10,11,52761,NIFTY,16700.0,PE
101123071352760,NIFTY 23 Jul 13 16700 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316700CE,10,11,52760,NIFTY,16700.0,CE
101123071352764,NIFTY 23 Jul 13 16750 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316750CE,10,11,52764,NIFTY,16750.0,CE
101123071352765,NIFTY 23 Jul 13 16750 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316750PE,10,11,52765,NIFTY,16750.0,PE
101123071352767,NIFTY 23 Jul 13 16800 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316800PE,10,11,52767,NIFTY,16800.0,PE
101123071352766,NIFTY 23 Jul 13 16800 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316800CE,10,11,52766,NIFTY,16800.0,CE
101123071352768,NIFTY 23 Jul 13 16850 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316850CE,10,11,52768,NIFTY,16850.0,CE
101123071352769,NIFTY 23 Jul 13 16850 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316850PE,10,11,52769,NIFTY,16850.0,PE
101123071352771,NIFTY 23 Jul 13 16900 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316900PE,10,11,52771,NIFTY,16900.0,PE
101123071352770,NIFTY 23 Jul 13 16900 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316900CE,10,11,52770,NIFTY,16900.0,CE
101123071352773,NIFTY 23 Jul 13 16950 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316950PE,10,11,52773,NIFTY,16950.0,PE
101123071352772,NIFTY 23 Jul 13 16950 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371316950CE,10,11,52772,NIFTY,16950.0,CE
101123071352775,NIFTY 23 Jul 13 17000 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317000PE,10,11,52775,NIFTY,17000.0,PE
101123071352774,NIFTY 23 Jul 13 17000 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317000CE,10,11,52774,NIFTY,17000.0,CE
101123071352777,NIFTY 23 Jul 13 17050 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317050PE,10,11,52777,NIFTY,17050.0,PE
101123071352776,NIFTY 23 Jul 13 17050 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317050CE,10,11,52776,NIFTY,17050.0,CE
101123071352782,NIFTY 23 Jul 13 17100 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317100CE,10,11,52782,NIFTY,17100.0,CE
101123071352783,NIFTY 23 Jul 13 17100 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317100PE,10,11,52783,NIFTY,17100.0,PE
101123071352791,NIFTY 23 Jul 13 17150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317150PE,10,11,52791,NIFTY,17150.0,PE
101123071352790,NIFTY 23 Jul 13 17150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317150CE,10,11,52790,NIFTY,17150.0,CE
101123071352792,NIFTY 23 Jul 13 17200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317200CE,10,11,52792,NIFTY,17200.0,CE
101123071352793,NIFTY 23 Jul 13 17200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317200PE,10,11,52793,NIFTY,17200.0,PE
101123071352797,NIFTY 23 Jul 13 17250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317250PE,10,11,52797,NIFTY,17250.0,PE
101123071352796,NIFTY 23 Jul 13 17250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317250CE,10,11,52796,NIFTY,17250.0,CE
101123071352798,NIFTY 23 Jul 13 17300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317300CE,10,11,52798,NIFTY,17300.0,CE
101123071352799,NIFTY 23 Jul 13 17300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317300PE,10,11,52799,NIFTY,17300.0,PE
101123071352803,NIFTY 23 Jul 13 17350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317350PE,10,11,52803,NIFTY,17350.0,PE
101123071352802,NIFTY 23 Jul 13 17350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317350CE,10,11,52802,NIFTY,17350.0,CE
101123071352805,NIFTY 23 Jul 13 17400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317400PE,10,11,52805,NIFTY,17400.0,PE
101123071352804,NIFTY 23 Jul 13 17400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317400CE,10,11,52804,NIFTY,17400.0,CE
101123071352816,NIFTY 23 Jul 13 17450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317450CE,10,11,52816,NIFTY,17450.0,CE
101123071352817,NIFTY 23 Jul 13 17450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317450PE,10,11,52817,NIFTY,17450.0,PE
101123071352819,NIFTY 23 Jul 13 17500 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317500PE,10,11,52819,NIFTY,17500.0,PE
101123071352818,NIFTY 23 Jul 13 17500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317500CE,10,11,52818,NIFTY,17500.0,CE
101123071352820,NIFTY 23 Jul 13 17550 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317550CE,10,11,52820,NIFTY,17550.0,CE
101123071352821,NIFTY 23 Jul 13 17550 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317550PE,10,11,52821,NIFTY,17550.0,PE
101123071352822,NIFTY 23 Jul 13 17600 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317600CE,10,11,52822,NIFTY,17600.0,CE
101123071352823,NIFTY 23 Jul 13 17600 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317600PE,10,11,52823,NIFTY,17600.0,PE
101123071352830,NIFTY 23 Jul 13 17650 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317650CE,10,11,52830,NIFTY,17650.0,CE
101123071352831,NIFTY 23 Jul 13 17650 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317650PE,10,11,52831,NIFTY,17650.0,PE
101123071352833,NIFTY 23 Jul 13 17700 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317700PE,10,11,52833,NIFTY,17700.0,PE
101123071352832,NIFTY 23 Jul 13 17700 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317700CE,10,11,52832,NIFTY,17700.0,CE
101123071352837,NIFTY 23 Jul 13 17750 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317750PE,10,11,52837,NIFTY,17750.0,PE
101123071352836,NIFTY 23 Jul 13 17750 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317750CE,10,11,52836,NIFTY,17750.0,CE
101123071352838,NIFTY 23 Jul 13 17800 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317800CE,10,11,52838,NIFTY,17800.0,CE
101123071352839,NIFTY 23 Jul 13 17800 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317800PE,10,11,52839,NIFTY,17800.0,PE
101123071352843,NIFTY 23 Jul 13 17850 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317850PE,10,11,52843,NIFTY,17850.0,PE
101123071352842,NIFTY 23 Jul 13 17850 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317850CE,10,11,52842,NIFTY,17850.0,CE
101123071352845,NIFTY 23 Jul 13 17900 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317900PE,10,11,52845,NIFTY,17900.0,PE
101123071352844,NIFTY 23 Jul 13 17900 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317900CE,10,11,52844,NIFTY,17900.0,CE
101123071352851,NIFTY 23 Jul 13 17950 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317950PE,10,11,52851,NIFTY,17950.0,PE
101123071352850,NIFTY 23 Jul 13 17950 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371317950CE,10,11,52850,NIFTY,17950.0,CE
101123071352852,NIFTY 23 Jul 13 18000 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318000CE,10,11,52852,NIFTY,18000.0,CE
101123071352853,NIFTY 23 Jul 13 18000 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318000PE,10,11,52853,NIFTY,18000.0,PE
101123071352999,NIFTY 23 Jul 13 18050 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318050CE,10,11,52999,NIFTY,18050.0,CE
101123071353000,NIFTY 23 Jul 13 18050 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318050PE,10,11,53000,NIFTY,18050.0,PE
101123071353001,NIFTY 23 Jul 13 18100 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318100CE,10,11,53001,NIFTY,18100.0,CE
101123071353002,NIFTY 23 Jul 13 18100 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318100PE,10,11,53002,NIFTY,18100.0,PE
101123071353004,NIFTY 23 Jul 13 18150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318150PE,10,11,53004,NIFTY,18150.0,PE
101123071353003,NIFTY 23 Jul 13 18150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318150CE,10,11,53003,NIFTY,18150.0,CE
101123071353006,NIFTY 23 Jul 13 18200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318200PE,10,11,53006,NIFTY,18200.0,PE
101123071353005,NIFTY 23 Jul 13 18200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318200CE,10,11,53005,NIFTY,18200.0,CE
101123071353011,NIFTY 23 Jul 13 18250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318250CE,10,11,53011,NIFTY,18250.0,CE
101123071353012,NIFTY 23 Jul 13 18250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318250PE,10,11,53012,NIFTY,18250.0,PE
101123071353013,NIFTY 23 Jul 13 18300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318300CE,10,11,53013,NIFTY,18300.0,CE
101123071353014,NIFTY 23 Jul 13 18300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318300PE,10,11,53014,NIFTY,18300.0,PE
101123071353015,NIFTY 23 Jul 13 18350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318350CE,10,11,53015,NIFTY,18350.0,CE
101123071353016,NIFTY 23 Jul 13 18350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318350PE,10,11,53016,NIFTY,18350.0,PE
101123071353021,NIFTY 23 Jul 13 18400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318400CE,10,11,53021,NIFTY,18400.0,CE
101123071353022,NIFTY 23 Jul 13 18400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318400PE,10,11,53022,NIFTY,18400.0,PE
101123071353023,NIFTY 23 Jul 13 18450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318450CE,10,11,53023,NIFTY,18450.0,CE
101123071353024,NIFTY 23 Jul 13 18450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318450PE,10,11,53024,NIFTY,18450.0,PE
101123071353025,NIFTY 23 Jul 13 18500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-06,2023-07-13,NSE:NIFTY2371318500CE,10,11,53025,NIFTY,18500.0,CE
